Time_s,Ax_ms2,Ay_ms2,Az_ms2
26.41,-0.203,-5.532,7.15
26.421,-0.059,-5.863,7.05
26.432,0.016,-6.765,7.024
26.443,-0.113,-7.068,6.923
26.454,-0.297,-7.144,6.823
26.465,-0.519,-7.16,6.899
26.476,-1.064,-7.393,6.321
26.487,-1.414,-7.173,6.272
26.498,-1.38,-7.313,6.398
26.509,-1.178,-7.731,6.663
26.52,-1.038,-8.032,6.663
26.531,-0.998,-8.001,6.39
26.542,-0.807,-8.012,6.151
26.553,-1.215,-7.596,5.985
26.564,-1.67,-7.684,5.892
26.575,-1.773,-7.635,5.92
26.586,-1.605,-7.728,6.055
26.597,-1.513,-7.889,6.274
26.608,-1.492,-7.845,6.319
26.619,-1.384,-7.395,6.534
26.63,-1.272,-6.864,6.686
26.641,-1.051,-6.248,6.733
26.653,-0.774,-6.655,6.428
26.664,-0.323,-6.876,6.296
26.675,-0.512,-7.275,6.452
26.686,-0.4,-7.503,6.568
26.697,-0.161,-7.742,6.435
26.708,-0.028,-7.358,6.395
26.719,0.167,-7.674,6.764
26.73,0.957,-8.775,6.654
26.741,0.765,-8.519,6.643
26.752,0.532,-7.944,6.209
26.763,0.609,-7.635,5.956
26.774,0.377,-7.775,6.019
26.785,0.185,-8.332,6.294
26.796,0.178,-8.252,6.231
26.807,0.415,-7.399,6.34
26.818,-0.037,-7.947,6.591
26.829,0.012,-5.718,5.873
26.84,0.588,-6.681,6.669
26.851,0.385,-7.073,6.173
26.862,-0.248,-7.585,6.17
26.873,0.022,-7.688,6.503
26.884,0.327,-7.96,6.787
26.895,-0.134,-7.888,7.1
26.906,0.308,-6.192,7.696
26.917,0.416,-6.744,7.546
26.928,0.085,-6.91,7.165
26.939,-0.119,-6.72,7.181
26.95,-0.318,-6.619,7.418
26.961,-0.475,-6.55,7.663
26.972,-0.53,-5.768,7.521
26.983,-0.187,-5.307,7.538
26.994,-0.074,-4.965,8.039
27.005,-0.198,-4.793,8.155
27.016,-0.65,-4.134,8.314
27.028,-0.71,-3.351,8.367
27.039,-0.457,-3.31,8.272
27.05,-0.404,-3.398,8.623
27.061,-0.14,-3.605,9.563
27.072,0.097,-3.739,9.726
27.083,0.033,-3.376,9.315
27.094,-0.258,-3.28,9.073
27.105,-0.689,-3.145,8.749
27.116,-0.854,-3.192,8.393
27.127,-0.708,-3.681,8.839
27.138,-0.322,-3.581,9.119
27.149,-0.025,-3.621,9.315
27.16,0.001,-3.862,9.623
27.171,-0.142,-3.598,9.464
27.182,-0.181,-3.275,9.315
27.193,-1.041,-3.67,8.99
27.204,-0.204,-2.674,9.31
27.215,0.447,-1.968,9.307
27.226,0.127,-2.795,9.612
27.237,-0.395,-2.734,9.732
27.248,-0.589,-2.838,9.529
27.259,-1.31,-2.301,9.299
27.27,-1.488,-2.652,9.276
27.281,-0.636,-3.492,9.338
27.292,-0.384,-1.085,9.872
27.303,-0.667,-2.233,9.948
27.314,-0.572,-2.592,9.91
27.325,-0.878,-2.319,9.85
27.336,-0.731,-1.864,9.835
27.347,-0.789,-2.332,9.871
27.358,-0.679,-2.389,10.091
27.369,-0.347,-2.307,9.961
27.38,-0.363,-2.169,9.841
27.391,-0.036,-1.855,9.375
27.402,0.024,-3.435,9.78
27.414,0.076,-2.051,9.843
27.425,0.052,-2.234,10.017
27.436,0.519,-1.721,9.873
27.447,0.499,-1.569,9.767
27.458,0.56,-1.687,9.493
27.469,0.628,-1.61,9.249
27.48,1.183,-2.088,8.899
27.491,1.463,-1.851,9.203
27.502,1.313,-1.799,9.552
27.513,0.735,-2.533,9.431
27.524,0.719,-2.925,9.633
27.535,1.186,-2.312,9.622
27.546,1.345,-2.543,9.664
27.557,1.152,-2.475,9.834
27.568,0.902,-1.722,9.534
27.579,1.026,-1.641,9.369
27.59,1.173,-1.658,9.419
27.601,1.048,-1.867,9.514
27.612,0.567,-2.356,9.811
27.623,0.808,-2.344,9.759
27.634,0.828,-1.794,9.813
27.645,1.139,-1.383,9.772
27.656,1.231,-0.951,9.665
27.667,1.002,-0.548,9.545
27.678,0.7,-0.541,9.467
27.689,0.585,-0.538,9.561
27.7,0.182,-0.677,9.707
27.711,0.054,-0.286,9.646
27.722,0.033,-0.607,9.611
27.733,0.188,-0.482,9.674
27.744,0.369,-0.718,9.734
27.755,0.311,-0.704,9.756
27.766,0.249,-0.188,9.819
27.777,0.307,-0.507,9.868
27.788,0.235,-0.123,9.788
27.8,-0.348,-0.049,9.683
27.811,0.131,-0.677,9.714
27.822,0.627,-0.577,9.567
27.833,0.943,-0.335,9.575
27.844,0.803,-0.72,9.657
27.855,1.133,-0.769,9.851
27.866,1.002,-0.768,9.73
27.877,0.129,-0.131,10.033
27.888,0.402,-1.589,10.177
27.899,0.133,-1.201,10.042
27.91,1.196,-1.303,9.82
27.921,0.412,-0.701,9.781
27.932,0.924,-1.044,9.897
27.943,1.192,-1.195,9.874
27.954,0.948,-1.0,9.945
27.965,0.894,-0.968,9.812
27.976,0.687,-0.725,9.892
27.987,0.522,-0.975,9.965
27.998,0.642,-0.639,9.87
28.009,0.486,-0.542,9.808
28.02,0.749,-0.58,9.769
28.031,0.53,-0.7,9.51
28.042,0.775,-0.657,9.572
28.053,0.671,-1.184,9.725
28.064,0.355,-0.618,9.708
28.075,0.202,-0.846,9.847
28.086,0.133,-0.933,9.767
28.097,0.292,-0.574,9.712
28.108,0.42,-0.72,9.768
28.119,0.505,-0.547,9.859
28.13,0.636,-0.531,9.862
28.141,0.48,-0.422,9.919
28.152,0.579,-0.858,9.857
28.163,0.672,-0.969,9.752
28.175,0.468,-0.561,9.807
28.186,0.293,-0.236,9.736
28.197,0.123,-0.131,9.844
28.208,0.441,-0.261,9.811
28.219,3.076,2.391,7.479
28.23,-0.201,-1.703,10.489
28.241,0.13,0.384,9.79
28.252,0.486,-0.868,9.873
28.263,0.308,-0.698,10.101
28.274,0.441,-0.598,9.834
28.285,0.087,-0.143,10.099
28.296,0.308,-0.489,9.946
28.307,0.345,-0.483,9.807
28.318,0.842,-0.246,9.492
28.329,0.596,-0.723,9.596
28.34,0.798,-0.659,9.843
28.351,0.903,-0.699,9.708
28.362,0.425,-0.828,10.09
28.373,0.377,-0.333,9.917
28.384,0.732,-0.844,9.872
28.395,0.568,-0.962,9.94
28.406,0.199,0.125,9.783
28.417,0.199,-0.238,9.809
28.428,0.185,-0.518,9.835
28.439,0.396,-0.487,9.643
28.45,0.351,-0.44,9.722
28.461,0.224,-0.423,9.773
28.472,0.536,-0.555,9.608
28.483,0.367,-0.352,9.77
28.494,0.528,-0.239,9.644
28.505,0.425,-0.494,9.8
28.516,0.468,-0.433,9.663
28.527,0.538,-0.69,9.669
28.538,0.249,-0.507,9.745
28.549,0.333,-0.54,9.802
28.561,0.359,-0.439,9.741
28.572,0.366,-0.463,9.869
28.583,0.358,-0.418,9.845
28.594,0.308,-0.539,9.837
28.605,0.466,-0.635,9.868
28.616,0.414,-0.605,9.786
28.627,0.428,-0.534,9.76
28.638,0.343,-0.719,9.781
28.649,0.299,-0.612,9.818
28.66,0.461,-0.463,9.817
28.671,0.489,-0.507,9.793
28.682,0.284,-0.713,9.668
28.693,0.392,-0.506,9.784
28.704,0.21,-0.665,9.88
28.715,0.15,-0.627,9.912
28.726,0.151,-0.568,9.988
28.737,0.387,-0.664,10.085
28.748,0.316,-0.584,9.965
28.759,0.416,-0.677,9.795
28.77,0.252,-0.697,9.842
28.781,0.334,-0.712,9.848
28.792,0.258,-0.717,9.845
28.803,0.364,-0.59,9.903
28.814,0.265,-0.554,9.761
28.825,0.426,-0.501,9.823
28.836,0.481,-0.611,9.767
28.847,0.357,-0.405,9.708
28.858,0.41,-0.348,9.666
28.869,0.366,-0.487,9.715
28.88,0.269,-0.555,9.84
28.891,0.348,-0.403,9.709
28.902,0.527,-0.503,9.835
28.913,0.28,-0.405,9.707
28.924,0.337,-0.394,9.7
28.935,0.451,-0.26,9.715
28.947,0.369,-0.401,9.737
28.958,0.45,-0.371,9.865
28.969,0.46,-0.479,9.969
28.98,0.476,-0.473,9.901
28.991,0.511,-0.696,10.137
29.002,0.342,-0.729,9.997
29.013,0.533,-0.532,10.014
29.024,1.758,-1.072,10.12
29.035,1.004,-1.025,9.884
29.046,1.232,-0.945,9.944
29.057,0.149,-0.314,10.097
29.068,0.068,-1.05,10.242
29.079,-0.579,-0.91,10.37
29.09,-0.235,-0.865,10.104
29.101,-0.167,-1.42,10.333
29.112,-0.174,-0.988,10.115
29.123,-0.193,-0.749,9.875
29.134,-0.575,-1.607,10.17
29.145,0.072,-1.425,9.86
29.156,0.086,-1.615,9.886
29.167,-0.0,-1.158,9.665
29.178,0.0,-1.091,9.514
29.189,-0.166,-0.999,9.631
29.2,0.21,-0.958,9.403
29.211,0.346,-0.544,9.096
29.222,0.082,-0.931,9.28
29.233,-0.218,-1.792,9.46
29.244,-0.615,-2.345,9.714
29.255,-0.472,-2.457,9.795
29.266,-0.454,-2.31,9.846
29.277,-0.116,-1.805,9.643
29.288,0.109,-1.316,9.383
29.299,0.114,-1.002,9.147
29.31,-0.25,-1.629,9.244
29.321,-0.25,-1.997,9.357
29.333,-0.454,-2.329,9.641
29.344,-0.569,-2.394,9.651
29.355,-0.538,-2.464,9.775
29.366,-0.66,-2.384,9.79
29.377,-0.939,-1.995,9.405
29.388,-0.636,-2.109,9.311
29.399,-1.023,-2.423,9.498
29.41,-0.941,-2.365,9.429
29.421,-0.492,-2.855,8.772
29.432,-1.091,-2.395,9.112
29.443,-0.779,-2.634,9.0
29.454,-1.481,-3.177,9.325
29.465,-1.341,-2.868,9.216
29.476,-1.352,-2.48,9.11
29.487,-1.705,-2.517,9.072
29.498,-1.836,-3.081,9.093
29.509,-2.045,-3.357,9.288
29.52,-1.245,-3.282,9.431
29.531,-2.191,-3.228,8.935
29.542,-2.091,-3.268,9.094
29.553,-2.287,-3.405,9.008
29.564,-2.598,-3.484,9.157
29.575,-2.172,-3.45,9.237
29.586,-2.319,-3.159,8.985
29.597,-2.075,-3.358,8.641
29.608,-2.214,-3.217,8.67
29.619,-1.971,-2.966,8.66
29.63,-2.716,-3.92,9.053
29.641,-2.859,-3.28,8.682
29.652,-4.145,-5.385,9.599
29.663,-3.727,-4.017,9.234
29.674,-3.222,-3.721,8.962
29.685,-3.023,-3.437,8.473
29.696,-2.879,-3.305,8.544
29.708,-3.569,-3.219,8.39
29.719,-3.67,-3.396,8.455
29.73,-3.809,-3.149,8.439
29.741,-3.521,-3.098,8.501
29.752,-3.397,-2.947,8.45
29.763,-3.507,-3.27,8.376
29.774,-3.247,-3.137,8.39
29.785,-3.825,-3.311,8.478
29.796,-3.793,-3.654,8.14
29.807,-4.167,-3.719,8.301
29.818,-3.91,-3.533,8.165
29.829,-3.861,-3.29,8.387
29.84,-3.9,-3.63,8.414
29.851,-4.377,-3.604,8.126
29.862,-4.021,-3.272,8.224
29.873,-4.228,-3.034,8.02
29.884,-3.655,-2.994,8.183
29.895,-3.563,-3.071,8.242
29.906,-3.79,-3.339,8.114
29.917,-3.814,-3.178,8.295
29.928,-4.546,-2.658,8.401
29.939,-3.486,-6.603,7.368
29.95,-4.631,0.048,7.006
29.961,-5.008,-4.014,8.105
29.972,-4.734,-3.15,7.28
29.983,-4.26,-1.978,6.46
29.994,-2.942,-3.474,6.872
30.005,-2.836,-3.469,7.012
30.016,-4.551,-4.599,7.865
30.027,-6.888,-5.252,8.617
30.038,-7.013,-4.124,7.614
30.049,-6.212,-5.04,7.474
30.06,-6.303,-4.728,7.281
30.071,-4.86,-4.858,6.377
30.082,-5.143,-5.256,6.621
30.094,-5.725,-5.312,6.841
30.105,-5.74,-5.393,6.709
30.116,-5.826,-5.509,6.637
30.127,-5.958,-5.945,6.572
30.138,-6.719,-4.457,6.043
30.149,-7.247,-4.15,5.852
30.16,-7.188,-3.755,5.455
30.171,-6.815,-4.194,5.575
30.182,-5.658,-4.344,5.57
30.193,-5.66,-4.875,5.149
30.204,-6.009,-4.568,5.485
30.215,-6.599,-3.854,5.11
30.226,-7.235,-2.465,4.89
30.237,-6.767,-2.994,4.605
30.248,-7.053,-3.19,4.921
30.259,-7.878,-2.782,4.517
30.27,-8.718,-2.932,4.664
30.281,-8.89,-4.408,4.618
30.292,-7.831,-5.362,5.234
30.303,-7.83,-3.973,4.706
30.314,-7.734,-4.046,4.859
30.325,-7.809,-5.416,5.363
30.336,-8.873,-4.367,4.731
30.347,-8.632,-2.971,4.739
30.358,-7.735,-2.743,4.463
30.369,-7.034,-3.206,4.901
30.38,-6.764,-2.942,4.685
30.391,-7.265,-2.404,4.93
30.402,-6.564,-3.92,5.116
30.413,-5.917,-4.634,5.576
30.424,-5.636,-4.895,5.127
30.435,-5.785,-4.233,5.639
30.446,-6.874,-4.165,5.598
30.457,-7.23,-3.818,5.535
30.468,-7.212,-4.161,5.927
30.48,-6.738,-4.491,5.915
30.491,-6.012,-5.964,6.638
30.502,-5.762,-5.486,6.609
30.513,-5.775,-5.46,6.724
30.524,-5.777,-5.206,6.91
30.535,-5.162,-5.3,6.612
30.546,-4.891,-4.805,6.491
30.557,-6.251,-4.825,7.34
30.568,-6.171,-5.003,7.584
30.579,-6.97,-4.155,7.611
30.59,-6.835,-5.296,8.827
30.601,-4.611,-4.522,7.826
30.612,-2.818,-3.48,7.052
30.623,-2.914,-3.475,6.807
30.634,-4.329,-1.883,6.386
30.645,-4.713,-3.273,7.223
30.656,-4.994,-4.168,8.064
30.667,-4.73,0.107,7.017
30.678,-3.452,-6.492,7.36
30.689,-4.626,-2.762,8.304
30.7,-3.952,-3.218,8.396
30.711,-3.784,-3.419,8.053
30.722,-3.47,-3.066,8.273
30.733,-3.683,-2.987,8.248
30.744,-4.316,-3.057,8.011
30.755,-3.948,-3.335,8.195
30.766,-4.294,-3.529,8.149
30.777,-3.936,-3.572,8.402
30.788,-3.707,-3.281,8.419
30.799,-3.922,-3.493,8.268
30.81,-4.044,-3.634,8.313
30.821,-3.839,-3.685,8.376
30.832,-3.857,-3.235,8.402
30.843,-3.351,-3.152,8.382
30.854,-3.383,-3.155,8.509
30.866,-3.444,-2.999,8.51
30.877,-3.621,-3.165,8.51
30.888,-3.656,-3.299,8.366
30.899,-3.657,-3.342,8.418
30.91,-3.641,-3.151,8.289
30.921,-2.851,-3.37,8.666
30.932,-3.018,-3.442,8.521
30.943,-3.212,-3.708,9.022
30.954,-3.571,-4.016,9.225
30.965,-4.125,-5.44,9.625
30.976,-2.94,-3.279,8.748
30.987,-2.685,-4.018,8.999
30.998,-2.012,-2.927,8.682
31.009,-2.126,-3.269,8.618
31.02,-2.059,-3.368,8.648
31.031,-2.227,-3.226,8.95
31.042,-2.208,-3.424,9.244
31.053,-2.432,-3.533,9.239
31.064,-2.293,-3.446,9.103
31.075,-2.091,-3.235,9.04
31.086,-2.067,-3.035,8.866
31.097,-1.275,-3.232,9.451
31.108,-1.991,-3.396,9.237
31.119,-1.745,-2.981,9.113
31.13,-1.747,-2.588,9.095
31.141,-1.388,-2.483,9.203
31.152,-1.364,-2.818,9.163
31.163,-1.412,-3.204,9.337
31.174,-0.726,-2.682,9.053
31.185,-1.145,-2.357,9.082
31.196,-0.414,-2.753,8.789
31.207,-0.984,-2.378,9.436
31.218,-1.076,-2.433,9.483
31.229,-0.644,-2.031,9.262
31.241,-0.974,-1.923,9.377
31.252,-0.733,-2.419,9.661
31.263,-0.657,-2.431,9.683
31.274,-0.489,-2.386,9.671
31.285,-0.38,-2.385,9.579
31.296,-0.391,-2.008,9.37
31.307,-0.217,-1.657,9.316
31.318,0.181,-0.786,9.258
31.329,0.126,-1.256,9.516
31.34,-0.115,-1.843,9.737
31.351,-0.439,-2.381,9.88
31.362,-0.535,-2.498,9.866
31.373,-0.439,-2.285,9.632
31.384,-0.14,-1.801,9.474
31.395,0.037,-0.927,9.246
31.406,0.39,-0.511,9.124
31.417,0.25,-1.054,9.356
31.428,-0.207,-0.968,9.489
31.439,0.037,-1.081,9.654
31.45,-0.012,-1.205,9.697
31.461,0.033,-1.679,9.928
31.472,0.023,-1.563,9.925
31.483,-0.619,-1.507,9.995
31.494,-0.083,-0.782,9.9
31.505,-0.149,-1.075,10.085
31.516,-0.133,-1.536,10.284
31.527,-0.189,-0.859,10.11
31.538,-0.579,-0.907,10.341
31.549,0.105,-1.049,10.25
31.56,0.094,-0.31,10.09
31.571,1.132,-0.784,9.869
31.582,1.163,-0.951,9.887
31.593,1.763,-1.141,10.048
31.604,0.436,-0.555,10.045
31.615,0.305,-0.764,10.067
31.627,0.28,-0.616,10.122
31.638,0.573,-0.459,9.995
31.649,0.365,-0.438,10.028
31.66,0.425,-0.472,9.867
31.671,0.357,-0.331,9.854
31.682,0.569,-0.335,9.727
31.693,0.409,-0.361,9.743
31.704,0.409,-0.377,9.696
31.715,0.536,-0.472,9.793
31.726,0.394,-0.39,9.654
31.737,0.458,-0.578,9.788
31.748,0.4,-0.471,9.739
31.759,0.427,-0.46,9.729
31.77,0.54,-0.441,9.745
31.781,0.381,-0.535,9.648
31.792,0.398,-0.451,9.735
31.803,0.325,-0.548,9.754
31.814,0.457,-0.552,9.893
31.825,0.342,-0.747,9.804
31.836,0.361,-0.704,9.891
31.847,0.311,-0.732,9.834
31.858,0.359,-0.752,9.902
31.869,0.329,-0.563,9.931
31.88,0.273,-0.762,9.952
31.891,0.237,-0.61,9.941
31.902,0.156,-0.625,9.927
31.913,0.323,-0.673,9.833
31.924,0.406,-0.556,9.813
31.935,0.343,-0.688,9.722
31.946,0.492,-0.478,9.736
31.957,0.56,-0.533,9.767
31.968,0.318,-0.664,9.801
31.979,0.313,-0.77,9.868
31.99,0.392,-0.567,9.784
32.001,0.304,-0.6,9.8
32.013,0.432,-0.566,9.858
32.024,0.345,-0.581,9.848
32.035,0.376,-0.358,9.815
32.046,0.337,-0.378,9.787
32.057,0.501,-0.43,9.787
32.068,0.331,-0.539,9.85
32.079,0.3,-0.639,9.801
32.09,0.437,-0.697,9.727
32.101,0.479,-0.51,9.606
32.112,0.5,-0.422,9.712
32.123,0.507,-0.431,9.624
32.134,0.551,-0.369,9.676
32.145,0.501,-0.678,9.629
32.156,0.184,-0.473,9.671
32.167,0.338,-0.598,9.677
32.178,0.387,-0.615,9.748
32.189,0.206,-0.471,9.81
32.2,0.248,-0.266,9.872
32.211,0.145,0.167,9.796
32.222,0.648,-1.003,9.916
32.233,0.732,-0.729,9.981
32.244,0.358,-0.33,10.037
32.255,0.515,-0.837,10.044
32.266,0.95,-0.652,9.778
32.277,0.838,-0.713,9.791
32.288,0.591,-0.733,9.624
32.299,0.903,-0.314,9.545
32.31,0.354,-0.464,9.994
32.321,0.417,-0.533,9.939
32.332,0.076,-0.133,10.046
32.343,0.4,-0.651,9.893
32.354,0.29,-0.821,10.108
32.365,0.433,-0.893,9.924
32.376,0.074,0.401,9.825
32.387,-0.243,-1.651,10.415
32.399,3.1,2.423,7.521
32.41,0.295,-0.279,9.863
32.421,0.307,-0.116,9.849
32.432,0.296,-0.22,9.828
32.443,0.397,-0.648,9.773
32.454,0.583,-1.149,9.724
32.465,0.591,-0.872,9.845
32.476,0.502,-0.452,9.973
32.487,0.67,-0.538,9.819
32.498,0.479,-0.625,9.84
32.509,0.422,-0.676,9.757
32.52,0.224,-0.436,9.716
32.531,0.13,-1.018,9.723
32.542,0.27,-0.834,9.814
32.553,0.287,-0.581,9.777
32.564,0.64,-1.109,9.626
32.575,0.767,-0.636,9.642
32.586,0.702,-0.723,9.614
32.597,0.776,-0.626,9.778
32.608,0.597,-0.42,9.808
32.619,0.727,-0.631,9.938
32.63,0.609,-0.978,9.793
32.641,0.782,-0.799,9.817
32.652,0.833,-0.967,9.801
32.663,0.964,-0.912,10.001
32.674,1.133,-1.123,9.936
32.685,0.908,-1.063,9.784
32.696,0.473,-0.764,9.723
32.707,1.139,-1.271,9.839
32.718,0.357,-1.143,10.06
32.729,0.342,-1.597,10.186
32.74,0.186,-0.213,10.131
32.751,0.813,-0.869,9.814
32.762,1.053,-0.905,9.735
32.774,0.798,-0.719,9.74
32.785,0.941,-0.301,9.645
32.796,0.636,-0.564,9.534
32.807,0.174,-0.484,9.687
32.818,-0.383,-0.102,9.806
32.829,0.097,-0.131,9.815
32.84,0.312,-0.524,9.919
32.851,0.282,-0.24,9.863
32.862,0.284,-0.766,9.788
32.873,0.331,-0.848,9.809
32.884,0.243,-0.369,9.681
32.895,0.178,-0.543,9.664
32.906,0.001,-0.332,9.651
32.917,0.141,-0.723,9.765
32.928,0.715,-0.576,9.576
32.939,0.629,-0.605,9.451
32.95,1.012,-0.588,9.537
32.961,1.16,-1.047,9.738
32.972,1.12,-1.421,9.742
32.983,0.799,-1.841,9.855
32.994,0.795,-2.266,9.723
33.005,0.668,-2.407,9.877
33.016,1.057,-1.779,9.562
33.027,1.031,-1.68,9.598
33.038,1.139,-1.676,9.334
33.049,0.893,-1.732,9.514
33.06,1.113,-2.444,9.755
33.071,1.221,-2.488,9.794
33.082,1.201,-2.261,9.648
33.093,0.775,-2.884,9.616
33.104,0.842,-2.631,9.434
33.115,1.225,-1.885,9.433
33.126,1.368,-1.822,9.164
33.137,1.17,-2.203,8.861
33.148,0.61,-1.561,9.227
33.16,0.636,-1.604,9.54
33.171,0.487,-1.683,9.676
33.182,0.504,-1.621,9.777
33.193,0.192,-2.264,10.027
33.204,0.048,-2.083,9.816
33.215,0.016,-3.389,9.798
33.226,-0.066,-1.844,9.453
33.237,-0.313,-2.111,9.798
33.248,-0.35,-2.256,9.941
33.259,-0.669,-2.486,9.978
33.27,-0.767,-2.364,9.866
33.281,-0.687,-1.745,9.857
33.292,-0.948,-2.292,9.733
33.303,-0.645,-2.597,9.87
33.314,-0.626,-2.279,10.104
33.325,-0.32,-1.14,9.828
33.336,-0.573,-3.586,9.435
33.347,-1.575,-2.587,9.166
33.358,-1.316,-2.292,9.272
33.369,-0.525,-2.833,9.592
33.38,-0.302,-2.75,9.595
33.391,0.074,-2.838,9.643
33.402,0.373,-1.904,9.351
33.413,-0.095,-2.674,9.347
33.424,-1.07,-3.54,8.885
33.435,-0.271,-3.27,9.371
33.446,-0.22,-3.483,9.565
33.457,-0.008,-3.827,9.726
33.468,-0.094,-3.625,9.302
33.479,-0.358,-3.486,9.068
33.49,-0.779,-3.664,8.756
33.501,-0.819,-3.245,8.429
33.512,-0.816,-3.112,8.788
33.523,-0.306,-3.313,9.161
33.534,0.122,-3.39,9.268
33.546,0.131,-3.704,9.784
33.557,-0.048,-3.618,9.549
33.568,-0.419,-3.381,8.646
33.579,-0.502,-3.428,8.24
33.59,-0.719,-3.484,8.322
33.601,-0.647,-4.189,8.38
33.612,-0.259,-4.689,8.193
33.623,-0.053,-4.908,8.057
33.634,-0.162,-5.373,7.473
33.645,-0.449,-5.743,7.457
33.656,-0.567,-6.592,7.688
33.667,-0.353,-6.541,7.426
33.678,-0.09,-6.547,7.152
33.689,0.071,-6.799,7.174
33.7,0.442,-6.62,7.53
33.711,0.172,-6.149,7.661
33.722,-0.072,-7.928,7.078
33.733,0.268,-7.946,6.79
33.744,0.095,-7.836,6.524
33.755,-0.155,-7.551,6.161
33.766,0.391,-7.181,6.175
33.777,0.556,-6.568,6.715
33.788,-0.031,-5.687,5.906
33.799,-0.149,-7.927,6.618
33.81,0.517,-7.316,6.055
33.821,0.08,-8.293,6.235
33.832,0.237,-8.417,6.229
33.843,0.404,-7.829,6.085
33.854,0.521,-7.59,5.909
33.865,0.522,-7.876,6.163
33.876,0.715,-8.468,6.523
33.887,0.86,-8.813,6.657
33.898,0.157,-7.489,6.734
33.909,0.024,-7.478,6.469
33.921,-0.272,-7.672,6.344
33.932,-0.368,-7.528,6.555
33.943,-0.603,-7.128,6.463
33.954,-0.38,-6.784,6.227
33.965,-0.768,-6.629,6.372
33.976,-0.975,-6.232,6.674
33.987,-1.293,-6.765,6.741
33.998,-1.319,-7.257,6.603
34.009,-1.367,-7.895,6.346
34.02,-1.487,-7.885,6.214
34.031,-1.48,-7.852,6.014
34.042,-1.621,-7.732,6.0
34.053,-1.615,-7.633,5.83
34.064,-1.194,-7.608,5.991
34.075,-0.859,-8.06,6.23
34.086,-1.002,-7.972,6.314
34.097,-1.056,-7.985,6.528
34.108,-1.172,-7.724,6.769
34.119,-1.421,-7.357,6.432
34.13,-1.397,-7.143,6.22
34.141,-1.12,-7.28,6.477
34.152,-0.416,-7.207,6.852
34.163,-0.317,-7.088,6.862
34.174,-0.109,-7.194,7.016
34.185,0.086,-6.702,6.898
34.196,0.014,-5.941,6.993
34.207,-0.233,-5.538,7.196
34.218,-0.262,-5.556,7.113
34.229,-0.333,-6.326,6.982
34.24,-0.306,-6.522,6.815
34.251,-0.087,-6.437,6.75
34.262,0.008,-6.408,7.079
34.273,0.105,-5.79,7.285
34.284,0.007,-5.212,7.54
34.295,0.154,-4.891,7.827
34.307,0.078,-4.885,7.975
34.318,-0.033,-4.993,8.442
34.329,0.262,-4.714,8.546
34.34,0.404,-4.071,8.932
34.351,0.325,-3.911,9.154
34.362,0.523,-4.039,9.471
34.373,0.655,-4.037,9.597
34.384,0.567,-3.707,9.76
34.395,0.586,-3.279,10.015
34.406,0.538,-3.689,10.3
34.417,0.411,-4.308,10.299
34.428,0.722,-4.525,10.491
34.439,0.935,-3.932,10.624
34.45,0.858,-3.648,10.839
34.461,1.052,-3.63,10.793
34.472,1.13,-3.985,10.709
34.483,0.992,-4.536,10.731
34.494,1.322,-4.552,10.512
34.505,1.071,-3.817,10.2
34.516,0.531,-4.123,9.909
34.527,0.269,-4.93,9.478
34.538,0.463,-5.256,9.299
34.549,0.571,-4.738,9.291
34.56,0.601,-4.116,9.137
34.571,0.754,-3.72,9.135
34.582,0.465,-3.921,8.937
34.593,0.321,-4.258,8.841
34.604,0.983,-3.716,8.755
34.615,0.451,-3.344,8.268
34.626,-0.435,-3.779,8.046
34.637,-0.287,-3.823,7.874
34.648,1.006,-3.943,7.798
34.659,1.428,-4.996,7.571
34.67,-0.186,-5.354,7.518
34.681,-0.151,-5.083,7.676
34.693,0.289,-4.531,7.883
34.704,0.947,-5.265,7.64
34.715,0.126,-5.613,7.624
34.726,-0.355,-5.386,7.945
34.737,0.034,-5.108,7.727
34.748,-0.029,-5.381,7.551
34.759,-0.186,-5.734,7.372
34.77,0.404,-6.266,7.367
34.781,0.236,-6.533,7.529
34.792,0.418,-7.108,7.683
34.803,0.374,-7.332,7.481
34.814,0.167,-7.703,7.355
34.825,0.106,-7.584,7.257
34.836,0.102,-7.38,6.934
34.847,-0.012,-6.677,6.814
34.858,-0.007,-7.282,6.162
34.869,0.005,-7.653,5.984
34.88,0.026,-7.865,5.78
34.891,0.189,-7.834,5.691
34.902,0.069,-7.84,5.368
34.913,-0.012,-8.184,5.086
34.924,-0.08,-8.384,4.831
34.935,-0.196,-8.575,4.754
34.946,0.003,-7.93,4.796
34.957,-0.126,-7.483,4.844
34.968,-0.34,-7.659,4.819
34.979,-0.24,-7.991,5.196
34.99,0.093,-7.648,5.06
35.001,0.256,-7.591,5.161
35.012,0.238,-7.984,5.389
35.023,-0.212,-8.459,5.218
35.034,-0.917,-7.588,5.456
35.045,-1.238,-7.093,5.387
35.056,-0.812,-6.683,5.866
35.067,0.085,-7.046,6.004
35.079,-0.043,-7.291,5.982
35.09,-0.058,-6.993,5.998
35.101,0.06,-6.645,6.495
35.112,0.132,-5.225,7.184
35.123,0.101,-5.053,7.626
35.134,0.342,-5.144,8.437
35.145,1.202,-4.011,8.496
35.156,1.456,-3.681,9.218
35.167,1.257,-3.585,9.764
35.178,1.287,-4.129,10.022
35.189,0.893,-4.676,10.192
35.2,0.851,-5.145,10.05
35.211,1.165,-5.177,10.215
35.222,1.514,-4.962,10.181
